carId,score,timestamp
10,2.0225346341039976,2024-05-15 14:36:28.064173
7,1.7537723699914518,2024-05-15 14:36:33.066189
5,0.3958190356478191,2024-05-15 14:36:38.220902
4,2.1413295059009965,2024-05-15 14:36:43.138996
9,0.8860125420688852,2024-05-15 14:36:48.079306
10,1.861601925784234,2024-05-15 14:36:53.042286
1,2.1542566224494486,2024-05-15 14:36:58.076656
7,2.512600165119492,2024-05-15 14:37:03.709661
7,1.798362467610145,2024-05-15 14:37:08.746059
11,0.6512614082740713,2024-05-15 14:37:13.472626
9,1.8539034370168936,2024-05-15 14:37:18.702402
3,2.0668838691584,2024-05-15 14:37:23.668256
1,0.057,2024-05-24 14:00:57.577929
1,0.057,2024-05-24 14:01:14.719925
1,0.057,2024-05-24 14:01:15.371088
1,0.057,2024-05-24 14:01:15.788169
1,0.057,2024-05-24 14:01:18.097158
1,0.057,2024-05-24 14:01:19.755670
1,0.057,2024-05-24 14:01:20.325181
1,0.057,2024-05-24 14:01:23.836306
1,0.057,2024-05-24 14:01:26.587190
1,0.057,2024-05-24 14:01:27.640038
1,0.057,2024-05-24 14:01:29.817639
1,0.057,2024-05-24 14:01:32.794632
1,0.057,2024-05-24 14:01:34.589158
1,0.057,2024-05-24 14:01:35.017813
1,0.057,2024-05-24 14:01:36.262788
1,0.058,2024-05-24 14:01:41.873052
1,0.057,2024-05-24 14:01:44.047221
1,0.057,2024-05-24 14:01:44.443521
1,0.057,2024-05-24 14:01:44.994280
1,0.057,2024-05-24 14:01:45.173372
1,0.057,2024-05-24 14:01:46.690370
1,0.057,2024-05-24 14:01:47.173301
1,0.057,2024-05-24 14:01:51.389919
1,0.057,2024-05-24 14:01:52.454051
1,0.057,2024-05-24 14:01:52.970217
1,0.057,2024-05-24 14:01:56.640806
1,0.057,2024-05-24 14:01:57.576703
1,0.057,2024-05-24 14:02:10.104052
1,0.056,2024-05-24 14:02:12.175482
1,0.056,2024-05-24 14:02:14.320157
1,0.056,2024-05-24 14:02:15.127552
1,0.056,2024-05-24 14:02:15.402824
1,2.03,2024-06-05 13:07:45.211343
1,2.03,2024-06-05 13:07:51.822863
1,2.03,2024-06-05 13:07:56.873084
1,0.79,2024-06-05 13:08:22.213337
1,1.14,2024-06-05 13:08:27.108439
1,1.66,2024-06-05 13:08:32.262273
1,1.65,2024-06-05 13:08:37.324273
1,1.89,2024-06-05 13:08:52.332320
0001,1.89,2024-06-05 13:09:18.606570
